home_elo,away_elo,elo_diff,elo_sum,home_form_points,home_form_points_avg,home_form_goals_scored,home_form_goals_scored_avg,home_form_goals_conceded,home_form_goals_conceded_avg,home_form_goal_diff_avg,home_form_wins,home_form_draws,home_form_losses,home_form_win_rate,home_matches_played,away_form_points,away_form_points_avg,away_form_goals_scored,away_form_goals_scored_avg,away_form_goals_conceded,away_form_goals_conceded_avg,away_form_goal_diff_avg,away_form_wins,away_form_draws,away_form_losses,away_form_win_rate,away_matches_played,form_diff,goals_scored_diff,goals_conceded_diff,h2h_matches,h2h_wins_team1,h2h_draws,h2h_wins_team2,h2h_goals_team1,h2h_goals_team2,h2h_goals_avg_team1,h2h_goals_avg_team2,h2h_win_rate_team1,tournament_importance,is_world_cup,is_knockout,same_confederation,home_conf_strength,away_conf_strength,home_score,away_score,total_goals,goal_diff,outcome,outcome_code,match_date,home_team,away_team,tournament
1500,1500,0,3000,8,0.8,7.0,0.7,13.0,1.3,-0.6,2,2,6,0.2,10,17,1.7,28.0,2.8,14.0,1.4,1.4,5,2,3,0.5,10,-0.8999999999999999,-2.0999999999999996,-0.09999999999999987,2,1,1,0,2.0,1.0,1.0,0.5,0.75,0.3,0,0,1,0.3,0.3,3,0,3,3,home_win,0,2024-03-24,Belize,Puerto Rico,Friendly
1500,1905,-405,3405,17,1.7,22.0,2.2,10.0,1.0,1.2,5,2,3,0.5,10,18,1.8,20.0,2.0,12.0,1.2,0.8,5,3,2,0.5,10,-0.10000000000000009,0.20000000000000018,-0.19999999999999996,27,13,6,8,36.0,30.0,1.3333333333333333,1.1111111111111112,0.5925925925925926,0.5,0,0,0,0.3,0.5,2,0,2,2,home_win,0,2024-03-24,United States,Mexico,CONCACAF Nations League
1695,1735,-40,3430,18,1.8,16.0,1.6,12.0,1.2,0.4,5,3,2,0.5,10,20,2.0,18.0,1.8,9.0,0.9,0.9,6,2,2,0.6,10,-0.19999999999999996,-0.19999999999999996,0.29999999999999993,13,2,4,7,11.0,20.0,0.8461538461538461,1.5384615384615385,0.3076923076923077,0.5,0,0,1,0.5,0.5,1,0,1,1,home_win,0,2024-03-24,Jamaica,Panama,CONCACAF Nations League
1850,1970,-120,3820,23,2.3,13.0,1.3,5.0,0.5,0.8,7,2,1,0.7,10,20,2.0,21.0,2.1,12.0,1.2,0.9,6,2,2,0.6,10,0.2999999999999998,-0.8,-0.7,1,0,1,0,1.0,1.0,1.0,1.0,0.5,0.3,0,0,0,0.85,0.9,0,2,2,-2,away_win,2,2024-03-24,Ecuador,Italy,Friendly
1500,1500,0,3000,15,1.5,15.0,1.5,13.0,1.3,0.2,4,3,3,0.4,10,16,1.6,12.0,1.2,5.0,0.5,0.7,4,4,2,0.4,10,-0.10000000000000009,0.30000000000000004,0.8,1,0,0,1,1.0,3.0,1.0,3.0,0.0,0.3,0,0,1,0.45,0.45,0,0,0,0,draw,1,2024-03-25,Comoros,Angola,Friendly
1810,1655,155,3465,16,1.6,20.0,2.0,17.0,1.7,0.3,5,1,4,0.5,10,18,1.8,14.0,1.4,7.0,0.7,0.7,5,3,2,0.5,10,-0.19999999999999996,0.6000000000000001,1.0,2,1,1,0,4.0,1.0,2.0,0.5,0.75,0.3,0,0,1,0.9,0.9,1,0,1,1,home_win,0,2024-03-25,Sweden,Albania,Friendly
1500,1625,-125,3125,14,1.4,14.0,1.4,17.0,1.7,-0.3,4,2,4,0.4,10,12,1.2,13.0,1.3,21.0,2.1,-0.8,3,3,4,0.3,10,0.19999999999999996,0.09999999999999987,-0.40000000000000013,3,1,0,2,4.0,7.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.3,0,0,1,0.9,0.9,1,0,1,1,home_win,0,2024-03-25,Montenegro,North Macedonia,Friendly
1500,1500,0,3000,16,1.6,13.0,1.3,13.0,1.3,0.0,5,1,4,0.5,10,8,0.8,11.0,1.1,21.0,2.1,-1.0,2,2,6,0.2,10,0.8,0.19999999999999996,-0.8,4,0,2,2,0.0,2.0,0.0,0.5,0.25,0.3,0,0,0,0.45,0.3,1,1,2,0,draw,1,2024-03-25,Gabon,Congo,Friendly
1500,1820,-320,3320,5,0.5,7.0,0.7,28.0,2.8,-2.1,1,2,7,0.1,10,17,1.7,18.0,1.8,12.0,1.2,0.6,5,2,3,0.5,10,-1.2,-1.1,1.5999999999999999,4,0,1,3,2.0,7.0,0.5,1.75,0.125,0.3,0,0,1,0.9,0.9,0,1,1,-1,away_win,2,2024-03-25,Cyprus,Serbia,Friendly
1500,1500,0,3000,7,0.7,10.0,1.0,19.0,1.9,-0.9,1,4,5,0.1,10,7,0.7,7.0,0.7,24.0,2.4,-1.7,2,1,7,0.2,10,0.0,0.30000000000000004,-0.5,7,5,0,2,18.0,5.0,2.5714285714285716,0.7142857142857143,0.7142857142857143,0.5,0,0,0,0.4,0.3,2,0,2,2,home_win,0,2024-03-25,Sri Lanka,Bhutan,FIFA Series
1500,1500,0,3000,12,1.2,18.0,1.8,12.0,1.2,0.6,3,3,4,0.3,10,9,0.9,11.0,1.1,22.0,2.2,-1.1,2,3,5,0.2,10,0.29999999999999993,0.7,-1.0000000000000002,0,0,0,0,0.0,0.0,,,0.5,0.5,0,0,0,0.45,0.2,4,0,4,4,home_win,0,2024-03-25,Central African Republic,Papua New Guinea,FIFA Series
1500,1500,0,3000,11,1.1,13.0,1.3,17.0,1.7,-0.4,3,2,5,0.3,10,17,1.7,15.0,1.5,9.0,0.9,0.6,5,2,3,0.5,10,-0.5999999999999999,-0.19999999999999996,0.7999999999999999,0,0,0,0,0.0,0.0,,,0.5,0.5,0,0,0,0.5,0.45,1,5,6,-4,away_win,2,2024-03-25,Bermuda,Guinea,FIFA Series
1500,1500,0,3000,18,1.8,12.0,1.2,7.0,0.7,0.5,5,3,2,0.5,10,19,1.9,15.0,1.5,6.0,0.6,0.9,5,4,1,0.5,10,-0.09999999999999987,-0.30000000000000004,0.09999999999999998,3,3,0,0,11.0,0.0,3.6666666666666665,0.0,1.0,0.5,0,0,0,0.3,0.45,1,0,1,1,home_win,0,2024-03-25,Cape Verde,Equatorial Guinea,FIFA Series
1500,1500,0,3000,10,1.0,4.0,0.4,10.0,1.0,-0.6,2,4,4,0.2,10,7,0.7,4.0,0.4,12.0,1.2,-0.8,2,1,7,0.2,10,0.30000000000000004,0.0,-0.19999999999999996,0,0,0,0,0.0,0.0,,,0.5,0.5,0,0,0,0.45,0.3,3,0,3,3,home_win,0,2024-03-25,Tanzania,Mongolia,FIFA Series
1500,1500,0,3000,13,1.3,10.0,1.0,18.0,1.8,-0.8,4,1,5,0.4,10,7,0.7,8.0,0.8,16.0,1.6,-0.8,1,4,5,0.1,10,0.6000000000000001,0.19999999999999996,0.19999999999999996,3,0,1,2,1.0,4.0,0.3333333333333333,1.3333333333333333,0.16666666666666666,0.5,0,0,0,0.9,0.3,1,1,2,0,draw,1,2024-03-25,Azerbaijan,Bulgaria,FIFA Series
1565,1500,65,3065,4,0.4,7.0,0.7,20.0,2.0,-1.3,1,1,8,0.1,10,3,0.3,4.0,0.4,19.0,1.9,-1.5,0,3,7,0.0,10,0.10000000000000003,0.29999999999999993,0.10000000000000009,0,0,0,0,0.0,0.0,,,0.5,0.5,0,0,0,0.85,0.9,1,0,1,1,home_win,0,2024-03-25,Bolivia,Andorra,FIFA Series
1500,1500,0,3000,4,0.4,6.0,0.6,22.0,2.2,-1.6,1,1,8,0.1,10,0,0.0,1.0,0.1,28.0,2.8,-2.7,0,0,10,0.0,10,0.4,0.5,-0.5999999999999996,8,6,1,1,14.0,4.0,1.75,0.5,0.8125,0.3,0,0,1,0.9,0.9,1,1,2,0,draw,1,2024-03-26,Latvia,Liechtenstein,Friendly
1500,1940,-440,3440,20,2.0,17.0,1.7,11.0,1.1,0.6,6,2,2,0.6,10,23,2.3,22.0,2.2,8.0,0.8,1.4,7,2,1,0.7,10,-0.2999999999999998,-0.5000000000000002,0.30000000000000004,0,0,0,0,0.0,0.0,,,0.5,0.3,0,0,0,0.3,0.85,2,1,3,1,home_win,0,2024-03-26,Ivory Coast,Uruguay,Friendly
1500,1615,-115,3115,22,2.2,18.0,1.8,8.0,0.8,1.0,6,4,0,0.6,10,13,1.3,10.0,1.0,9.0,0.9,0.1,3,4,3,0.3,10,0.9000000000000001,0.8,-0.09999999999999998,0,0,0,0,0.0,0.0,,,0.5,0.3,0,0,1,0.9,0.9,2,0,2,2,home_win,0,2024-03-26,Hungary,Kosovo,Friendly
1995,1985,10,3980,11,1.1,15.0,1.5,19.0,1.9,-0.4,3,2,5,0.3,10,21,2.1,25.0,2.5,10.0,1.0,1.5,7,0,3,0.7,10,-1.0,-1.0,0.8999999999999999,10,3,5,2,16.0,16.0,1.6,1.6,0.55,0.3,0,0,1,0.9,0.9,2,1,3,1,home_win,0,2024-03-26,Germany,Netherlands,Friendly
2050,1745,305,3795,22,2.2,30.0,3.0,8.0,0.8,2.2,7,1,2,0.7,10,15,1.5,14.0,1.4,7.0,0.7,0.7,4,3,3,0.4,10,0.7000000000000002,1.6,0.10000000000000009,1,0,1,0,1.0,1.0,1.0,1.0,0.5,0.3,0,0,0,0.9,0.85,3,2,5,1,home_win,0,2024-03-26,France,Chile,Friendly
1500,1500,0,3000,3,0.3,11.0,1.1,51.0,5.1,-4.0,1,0,9,0.1,10,6,0.6,4.0,0.4,32.0,3.2,-2.8,2,0,8,0.2,10,-0.3,0.7000000000000001,1.8999999999999995,6,2,1,3,7.0,10.0,1.1666666666666667,1.6666666666666667,0.4166666666666667,0.5,0,0,1,0.2,0.2,0,1,1,-1,away_win,2,2024-03-26,Tonga,Cook Islands,Oceania Nations Cup qualification
1500,1500,0,3000,7,0.7,5.0,0.5,20.0,2.0,-1.5,2,1,7,0.2,10,12,1.2,9.0,0.9,11.0,1.1,-0.2,3,3,4,0.3,10,-0.5,-0.4,0.8999999999999999,1,0,0,1,0.0,1.0,0.0,1.0,0.0,0.3,0,0,1,0.9,0.9,0,0,0,0,draw,1,2024-03-26,Malta,Belarus,Friendly
1825,1500,325,3325,20,2.0,16.0,1.6,9.0,0.9,0.7,6,2,2,0.6,10,4,0.4,5.0,0.5,15.0,1.5,-1.0,1,1,8,0.1,10,1.6,1.1,-0.6,3,3,0,0,8.0,1.0,2.6666666666666665,0.3333333333333333,1.0,0.3,0,0,1,0.9,0.9,2,0,2,2,home_win,0,2024-03-26,Denmark,Faroe Islands,Friendly
1780,1500,280,3280,19,1.9,16.0,1.6,8.0,0.8,0.8,5,4,1,0.5,10,9,0.9,11.0,1.1,15.0,1.5,-0.4,2,3,5,0.2,10,0.9999999999999999,0.5,-0.7,5,4,0,1,14.0,3.0,2.8,0.6,0.8,0.3,0,0,1,0.9,0.9,2,1,3,1,home_win,0,2024-03-26,Czech Republic,Armenia,Friendly
1945,1500,445,3445,24,2.4,13.0,1.3,5.0,0.5,0.8,7,3,0,0.7,10,20,2.0,15.0,1.5,6.0,0.6,0.9,5,5,0,0.5,10,0.3999999999999999,-0.19999999999999996,-0.09999999999999998,1,0,1,0,0.0,0.0,0.0,0.0,0.5,0.3,0,0,0,0.85,0.9,3,2,5,1,home_win,0,2024-03-26,Colombia,Romania,Friendly
2025,1975,50,4000,23,2.3,24.0,2.4,5.0,0.5,1.9,7,2,1,0.7,10,24,2.4,23.0,2.3,6.0,0.6,1.7,7,3,0,0.7,10,-0.10000000000000009,0.10000000000000009,-0.09999999999999998,5,2,0,3,3.0,6.0,0.6,1.2,0.4,0.3,0,0,1,0.9,0.9,2,2,4,0,draw,1,2024-03-26,England,Belgium,Friendly
1930,1500,430,3430,23,2.3,16.0,1.6,5.0,0.5,1.1,7,2,1,0.7,10,8,0.8,6.0,0.6,12.0,1.2,-0.6,2,2,6,0.2,10,1.4999999999999998,1.0,-0.7,4,2,2,0,8.0,2.0,2.0,0.5,0.75,0.3,0,0,1,0.45,0.45,0,0,0,0,draw,1,2024-03-26,Morocco,Mauritania,Friendly
1500,1500,0,3000,8,0.8,7.0,0.7,20.0,2.0,-1.3,2,2,6,0.2,10,3,0.3,7.0,0.7,36.0,3.6,-2.9,0,3,7,0.0,10,0.5,0.0,-1.6,1,0,1,0,1.0,1.0,1.0,1.0,0.5,0.8,0,0,1,0.3,0.3,0,0,0,0,draw,1,2024-03-26,South Sudan,São Tomé and Príncipe,African Cup of Nations qualification
1795,1660,135,3455,17,1.7,23.0,2.3,11.0,1.1,1.2,5,2,3,0.5,10,21,2.1,17.0,1.7,10.0,1.0,0.7,7,0,3,0.7,10,-0.40000000000000013,0.5999999999999999,0.10000000000000009,3,2,0,1,3.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.3,0,0,1,0.9,0.9,1,1,2,0,draw,1,2024-03-26,Norway,Slovakia,Friendly
1500,1500,0,3000,9,0.9,5.0,0.5,12.0,1.2,-0.7,2,3,5,0.2,10,17,1.7,19.0,1.9,12.0,1.2,0.7,5,2,3,0.5,10,-0.7999999999999999,-1.4,0.0,0,0,0,0,0.0,0.0,,,0.5,0.3,0,0,0,0.85,0.5,4,1,5,3,home_win,0,2024-03-26,Peru,Dominican Republic,Friendly
1500,1900,-400,3400,8,0.8,10.0,1.0,11.0,1.1,-0.1,2,2,6,0.2,10,15,1.5,17.0,1.7,11.0,1.1,0.6,3,6,1,0.3,10,-0.7,-0.7,0.0,5,1,3,1,3.0,4.0,0.6,0.8,0.5,0.3,0,0,0,0.3,0.9,0,1,1,-1,away_win,2,2024-03-26,Republic of Ireland,Switzerland,Friendly
1785,1610,175,3395,14,1.4,16.0,1.6,19.0,1.9,-0.3,4,2,4,0.4,10,7,0.7,8.0,0.8,14.0,1.4,-0.6,2,1,7,0.2,10,0.7,0.8,0.5,3,2,1,0,4.0,0.0,1.3333333333333333,0.0,0.8333333333333334,0.3,0,0,1,0.9,0.9,0,1,1,-1,away_win,2,2024-03-26,Scotland,Northern Ireland,Friendly
1880,1500,380,3380,23,2.3,18.0,1.8,3.0,0.3,1.5,7,2,1,0.7,10,6,0.6,11.0,1.1,16.0,1.6,-0.5,0,6,4,0.0,10,1.6999999999999997,0.7,-1.3,5,4,1,0,9.0,4.0,1.8,0.8,0.9,0.3,0,0,1,0.45,0.45,1,0,1,1,home_win,0,2024-03-26,Senegal,Benin,Friendly
1650,1990,-340,3640,20,2.0,19.0,1.9,10.0,1.0,0.9,6,2,2,0.6,10,30,3.0,37.0,3.7,4.0,0.4,3.3,10,0,0,1.0,10,-1.0,-1.8000000000000003,0.6,0,0,0,0,0.0,0.0,,,0.5,0.3,0,0,1,0.9,0.9,2,0,2,2,home_win,0,2024-03-26,Slovenia,Portugal,Friendly
2045,2015,30,4060,22,2.2,24.0,2.4,7.0,0.7,1.7,7,1,2,0.7,10,13,1.3,16.0,1.6,14.0,1.4,0.2,4,1,5,0.4,10,0.9000000000000001,0.7999999999999998,-0.7,1,0,0,1,0.0,3.0,0.0,3.0,0.0,0.3,0,0,0,0.9,0.85,3,3,6,0,draw,1,2024-03-26,Spain,Brazil,Friendly
1500,1500,0,3000,18,1.8,18.0,1.8,11.0,1.1,0.7,6,0,4,0.6,10,2,0.2,4.0,0.4,28.0,2.8,-2.4,0,2,8,0.0,10,1.6,1.4,-1.6999999999999997,11,5,1,5,12.0,11.0,1.0909090909090908,1.0,0.5,0.3,0,0,1,0.9,0.9,2,1,3,1,home_win,0,2024-03-26,Finland,Estonia,Friendly
1500,1500,0,3000,5,0.5,8.0,0.8,18.0,1.8,-1.0,1,2,7,0.1,10,7,0.7,11.0,1.1,28.0,2.8,-1.7,2,1,7,0.2,10,-0.19999999999999996,-0.30000000000000004,-0.9999999999999998,3,3,0,0,8.0,0.0,2.6666666666666665,0.0,1.0,0.8,0,0,0,0.45,0.3,0,0,0,0,draw,1,2024-03-26,Liberia,Djibouti,African Cup of Nations qualification
1500,1500,0,3000,8,0.8,7.0,0.7,11.0,1.1,-0.4,2,2,6,0.2,10,0,0.0,4.0,0.4,23.0,2.3,-1.9,0,0,10,0.0,10,0.8,0.29999999999999993,-1.1999999999999997,3,3,0,0,8.0,1.0,2.6666666666666665,0.3333333333333333,1.0,0.8,0,0,1,0.3,0.3,2,2,4,0,draw,1,2024-03-26,Eswatini,Somalia,African Cup of Nations qualification
1500,1500,0,3000,11,1.1,6.0,0.6,10.0,1.0,-0.4,3,2,5,0.3,10,5,0.5,5.0,0.5,18.0,1.8,-1.3,1,2,7,0.1,10,0.6000000000000001,0.09999999999999998,-0.8,1,0,0,1,0.0,1.0,0.0,1.0,0.0,0.8,0,0,0,0.3,0.45,1,2,3,-1,away_win,2,2024-03-26,Mauritius,Chad,African Cup of Nations qualification
1845,1830,15,3675,23,2.3,18.0,1.8,7.0,0.7,1.1,7,2,1,0.7,10,17,1.7,17.0,1.7,13.0,1.3,0.4,5,2,3,0.5,10,0.5999999999999999,0.10000000000000009,-0.6000000000000001,5,1,1,3,5.0,8.0,1.0,1.6,0.3,0.3,0,0,1,0.9,0.9,6,1,7,5,home_win,0,2024-03-26,Austria,Turkey,Friendly
1500,1500,0,3000,16,1.6,20.0,2.0,12.0,1.2,0.8,5,1,4,0.5,10,5,0.5,4.0,0.4,26.0,2.6,-2.2,1,2,7,0.1,10,1.1,1.6,-1.4000000000000001,11,5,3,3,18.0,11.0,1.6363636363636365,1.0,0.5909090909090909,0.3,0,0,1,0.5,0.5,0,1,1,-1,away_win,2,2024-03-26,Nicaragua,Cuba,Friendly
2070,1500,570,3570,27,2.7,22.0,2.2,2.0,0.2,2.0,9,0,1,0.9,10,13,1.3,17.0,1.7,20.0,2.0,-0.3,4,1,5,0.4,10,1.4000000000000001,0.5000000000000002,-1.8,3,2,1,0,6.0,2.0,2.0,0.6666666666666666,0.8333333333333334,0.3,0,0,0,0.85,0.5,3,1,4,2,home_win,0,2024-03-26,Argentina,Costa Rica,Friendly
1500,1500,0,3000,5,0.5,7.0,0.7,16.0,1.6,-0.9,0,5,5,0.0,10,14,1.4,13.0,1.3,9.0,0.9,0.4,4,2,4,0.4,10,-0.8999999999999999,-0.6000000000000001,0.7000000000000001,25,3,6,16,15.0,41.0,0.6,1.64,0.24,0.3,0,0,1,0.5,0.5,1,1,2,0,draw,1,2024-03-26,El Salvador,Honduras,Friendly
1500,1500,0,3000,8,0.8,11.0,1.1,26.0,2.6,-1.5,1,5,4,0.1,10,5,0.5,10.0,1.0,21.0,2.1,-1.1,1,2,7,0.1,10,0.30000000000000004,0.10000000000000009,0.5,6,1,3,2,5.0,7.0,0.8333333333333334,1.1666666666666667,0.4166666666666667,1.0,1,0,1,0.3,0.3,0,0,0,0,draw,1,2024-03-26,British Virgin Islands,United States Virgin Islands,FIFA World Cup qualification
1500,1500,0,3000,11,1.1,12.0,1.2,22.0,2.2,-1.0,3,2,5,0.3,10,3,0.3,2.0,0.2,37.0,3.7,-3.5,0,3,7,0.0,10,0.8,1.0,-1.5,1,0,1,0,0.0,0.0,0.0,0.0,0.5,1.0,1,0,1,0.3,0.3,1,1,2,0,draw,1,2024-03-26,Turks and Caicos Islands,Anguilla,FIFA World Cup qualification
1805,1705,100,3510,21,2.1,24.0,2.4,9.0,0.9,1.5,6,3,1,0.6,10,12,1.2,8.0,0.8,6.0,0.6,0.2,2,6,2,0.2,10,0.9000000000000001,1.5999999999999999,0.30000000000000004,2,1,1,0,3.0,1.0,1.5,0.5,0.75,0.5,0,0,1,0.45,0.45,3,3,6,0,draw,1,2024-03-26,Algeria,South Africa,FIFA Series
1800,1960,-160,3760,20,2.0,20.0,2.0,8.0,0.8,1.2,5,5,0,0.5,10,20,2.0,16.0,1.6,5.0,0.5,1.1,6,2,2,0.6,10,0.0,0.3999999999999999,0.30000000000000004,0,0,0,0,0.0,0.0,,,0.5,0.5,0,0,0,0.45,0.9,2,4,6,-2,away_win,2,2024-03-26,Egypt,Croatia,FIFA Series
1575,1790,-215,3365,6,0.6,5.0,0.5,15.0,1.5,-1.0,1,3,6,0.1,10,16,1.6,11.0,1.1,7.0,0.7,0.4,4,4,2,0.4,10,-1.0,-0.6000000000000001,0.8,0,0,0,0,0.0,0.0,,,0.5,0.5,0,0,0,0.2,0.45,0,0,0,0,draw,1,2024-03-26,New Zealand,Tunisia,FIFA Series
1500,1500,0,3000,11,1.1,15.0,1.5,13.0,1.3,0.2,3,2,5,0.3,10,17,1.7,21.0,2.1,11.0,1.1,1.0,5,2,3,0.5,10,-0.5999999999999999,-0.6000000000000001,0.19999999999999996,0,0,0,0,0.0,0.0,,,0.5,0.5,0,0,0,0.4,0.3,1,4,5,-3,away_win,2,2024-03-26,Cambodia,Guyana,FIFA Series
1500,1500,0,3000,3,0.3,8.0,0.8,49.0,4.9,-4.1,1,0,9,0.1,10,10,1.0,12.0,1.2,20.0,2.0,-0.8,3,1,6,0.3,10,-0.7,-0.3999999999999999,2.9000000000000004,0,0,0,0,0.0,0.0,,,0.5,0.5,0,0,0,0.3,0.2,3,2,5,1,home_win,0,2024-03-26,Brunei,Vanuatu,FIFA Series
1500,1500,0,3000,10,1.0,9.0,0.9,13.0,1.3,-0.4,2,4,4,0.2,10,0,0.0,0.0,0.0,44.0,4.4,-4.4,0,0,10,0.0,10,1.0,0.9,-3.1000000000000005,1,1,0,0,1.0,0.0,1.0,0.0,1.0,0.65,0,0,1,0.9,0.9,1,0,1,1,home_win,0,2024-03-26,Lithuania,Gibraltar,UEFA Nations League
1750,1835,-85,3585,18,1.8,17.0,1.7,10.0,1.0,0.7,5,3,2,0.5,10,20,2.0,17.0,1.7,8.0,0.8,0.9,6,2,2,0.6,10,-0.19999999999999996,0.0,0.19999999999999996,5,0,0,5,3.0,8.0,0.6,1.6,0.0,0.9,0,0,1,0.9,0.9,0,0,0,0,draw,1,2024-03-26,Wales,Poland,UEFA Euro qualification
1635,1500,135,3135,14,1.4,22.0,2.2,18.0,1.8,0.4,4,2,4,0.4,10,17,1.7,18.0,1.8,8.0,0.8,1.0,5,2,3,0.5,10,-0.30000000000000004,0.40000000000000013,1.0,6,0,2,4,4.0,10.0,0.6666666666666666,1.6666666666666667,0.16666666666666666,0.9,0,0,1,0.9,0.9,0,0,0,0,draw,1,2024-03-26,Georgia,Greece,UEFA Euro qualification
1500,1500,0,3000,7,0.7,4.0,0.4,13.0,1.3,-0.9,1,4,5,0.1,10,10,1.0,8.0,0.8,23.0,2.3,-1.5,2,4,4,0.2,10,-0.30000000000000004,-0.4,-0.9999999999999998,8,4,4,0,12.0,5.0,1.5,0.625,0.75,1.0,1,0,1,0.4,0.4,1,2,3,-1,away_win,2,2024-03-26,India,Afghanistan,FIFA World Cup qualification
1500,1710,-210,3210,10,1.0,12.0,1.2,16.0,1.6,-0.4,3,1,6,0.3,10,25,2.5,21.0,2.1,7.0,0.7,1.4,8,1,1,0.8,10,-1.5,-0.9000000000000001,0.9000000000000001,8,1,1,6,2.0,15.0,0.25,1.875,0.1875,1.0,1,0,1,0.4,0.4,1,2,3,-1,away_win,2,2024-03-26,Kuwait,Qatar,FIFA World Cup qualification
1500,1500,0,3000,11,1.1,8.0,0.8,13.0,1.3,-0.5,2,5,3,0.2,10,13,1.3,11.0,1.1,18.0,1.8,-0.7,3,4,3,0.3,10,-0.19999999999999996,-0.30000000000000004,-0.5,1,0,1,0,1.0,1.0,1.0,1.0,0.5,1.0,1,0,1,0.4,0.4,7,0,7,7,home_win,0,2024-03-26,Syria,Myanmar,FIFA World Cup qualification
1500,1875,-375,3375,10,1.0,9.0,0.9,20.0,2.0,-1.1,2,4,4,0.2,10,19,1.9,21.0,2.1,11.0,1.1,1.0,5,4,1,0.5,10,-0.8999999999999999,-1.2000000000000002,0.8999999999999999,2,0,1,1,1.0,2.0,0.5,1.0,0.25,1.0,1,0,1,0.4,0.4,0,3,3,-3,away_win,2,2024-03-26,Thailand,South Korea,FIFA World Cup qualification
1840,1500,340,3340,18,1.8,16.0,1.6,12.0,1.2,0.4,5,3,2,0.5,10,16,1.6,16.0,1.6,12.0,1.2,0.4,5,1,4,0.5,10,0.19999999999999996,0.0,0.0,2,0,1,1,1.0,3.0,0.5,1.5,0.25,0.9,0,0,1,0.9,0.9,2,1,3,1,home_win,0,2024-03-26,Ukraine,Iceland,UEFA Euro qualification
1500,1500,0,3000,11,1.1,10.0,1.0,14.0,1.4,-0.4,3,2,5,0.3,10,14,1.4,15.0,1.5,14.0,1.4,0.1,4,2,4,0.4,10,-0.2999999999999998,-0.5,0.0,1,1,0,0,2.0,0.0,2.0,0.0,1.0,1.0,1,0,0,0.4,0.3,5,1,6,4,home_win,0,2024-03-26,Kyrgyzstan,Taiwan,FIFA World Cup qualification
1855,1500,355,3355,25,2.5,23.0,2.3,3.0,0.3,2.0,8,1,1,0.8,10,6,0.6,6.0,0.6,14.0,1.4,-0.8,1,3,6,0.1,10,1.9,1.6999999999999997,-1.0999999999999999,3,3,0,0,8.0,0.0,2.6666666666666665,0.0,1.0,1.0,1,0,1,0.4,0.4,5,0,5,5,home_win,0,2024-03-26,Australia,Lebanon,FIFA World Cup qualification
1500,1500,0,3000,9,0.9,8.0,0.8,12.0,1.2,-0.4,2,3,5,0.2,10,15,1.5,13.0,1.3,17.0,1.7,-0.4,4,3,3,0.4,10,-0.6,-0.5,-0.5,7,4,3,0,16.0,5.0,2.2857142857142856,0.7142857142857143,0.7857142857142857,1.0,1,0,1,0.4,0.4,4,1,5,3,home_win,0,2024-03-26,China PR,Singapore,FIFA World Cup qualification
1500,1500,0,3000,7,0.7,9.0,0.9,22.0,2.2,-1.3,2,1,7,0.2,10,20,2.0,17.0,1.7,8.0,0.8,0.9,6,2,2,0.6,10,-1.3,-0.7999999999999999,1.4000000000000001,9,1,0,8,7.0,21.0,0.7777777777777778,2.3333333333333335,0.1111111111111111,1.0,1,0,0,0.4,0.3,0,3,3,-3,away_win,2,2024-03-26,Yemen,United Arab Emirates,FIFA World Cup qualification
1500,1500,0,3000,15,1.5,12.0,1.2,13.0,1.3,-0.1,5,0,5,0.5,10,8,0.8,4.0,0.4,18.0,1.8,-1.4,2,2,6,0.2,10,0.7,0.7999999999999999,-0.5,1,1,0,0,5.0,0.0,5.0,0.0,1.0,1.0,1,0,1,0.4,0.4,3,0,3,3,home_win,0,2024-03-26,Bahrain,Nepal,FIFA World Cup qualification
1670,1500,170,3170,19,1.9,19.0,1.9,15.0,1.5,0.4,6,1,3,0.6,10,4,0.4,3.0,0.3,26.0,2.6,-2.3,1,1,8,0.1,10,1.5,1.5999999999999999,-1.1,3,3,0,0,9.0,0.0,3.0,0.0,1.0,1.0,1,0,0,0.4,0.3,7,0,7,7,home_win,0,2024-03-26,Jordan,Pakistan,FIFA World Cup qualification
1500,1730,-230,3230,15,1.5,14.0,1.4,8.0,0.8,0.6,4,3,3,0.4,10,24,2.4,15.0,1.5,2.0,0.2,1.3,7,3,0,0.7,10,-0.8999999999999999,-0.10000000000000009,0.6000000000000001,2,0,0,2,0.0,4.0,0.0,2.0,0.0,1.0,1,0,1,0.4,0.4,1,1,2,0,draw,1,2024-03-26,Tajikistan,Saudi Arabia,FIFA World Cup qualification
1500,1500,0,3000,13,1.3,11.0,1.1,19.0,1.9,-0.8,3,4,3,0.3,10,9,0.9,11.0,1.1,11.0,1.1,0.0,2,3,5,0.2,10,0.4,0.0,0.7999999999999998,5,0,1,4,1.0,11.0,0.2,2.2,0.1,1.0,1,0,1,0.4,0.4,0,1,1,-1,away_win,2,2024-03-26,Bangladesh,Palestine,FIFA World Cup qualification
